Col,Row,Year,Date,CensusN
F,9,1,7/17/19,1.06
F,10,1,7/17/19,1.06
F,11,1,7/17/19,1.06
F,12,1,7/17/19,1.06
F,13,1,7/17/19,1.06
G,1,1,7/17/19,1.06
G,2,1,7/17/19,1.06
G,3,1,7/17/19,1.06
G,5,1,7/17/19,1.06
G,6,1,7/17/19,1.06
G,7,1,7/17/19,1.06
G,8,1,7/17/19,1.06
G,9,1,7/17/19,1.06
G,10,1,7/17/19,1.06
G,11,1,7/17/19,1.06
G,12,1,7/17/19,1.06
G,13,1,7/17/19,1.06
H,1,1,7/17/19,1.06
H,2,1,7/17/19,1.06
H,4,1,7/17/19,1.06
H,5,1,7/17/19,1.06
H,6,1,7/17/19,1.06
H,7,1,7/17/19,1.06
H,8,1,7/17/19,1.06
H,9,1,7/17/19,1.06
H,10,1,7/17/19,1.06
H,11,1,7/17/19,1.06
H,12,1,7/17/19,1.06
I,1,1,7/17/19,1.06
I,3,1,7/17/19,1.06
I,4,1,7/17/19,1.06
I,5,1,7/17/19,1.06
I,6,1,7/17/19,1.06
I,7,1,7/17/19,1.06
I,8,1,7/17/19,1.06
I,9,1,7/17/19,1.06
I,10,1,7/17/19,1.06
I,11,1,7/17/19,1.06
I,12,1,7/17/19,1.06
J,2,1,7/17/19,1.06
J,3,1,7/17/19,1.06
J,4,1,7/17/19,1.06
J,5,1,7/17/19,1.06
J,6,1,7/17/19,1.06
J,7,1,7/17/19,1.06
J,8,1,7/17/19,1.06
J,9,1,7/17/19,1.06
J,10,1,7/17/19,1.06
J,11,1,7/17/19,1.06
J,12,1,7/17/19,1.06
K,1,1,7/17/19,1.06
K,2,1,7/17/19,1.06
K,3,1,7/17/19,1.06
K,4,1,7/17/19,1.06
K,5,1,7/17/19,1.06
K,6,1,7/17/19,1.06
K,7,1,7/17/19,1.06
K,8,1,7/17/19,1.06
K,9,1,7/17/19,1.06
K,10,1,7/17/19,1.06
K,11,1,7/17/19,1.06
K,12,1,7/17/19,1.06
K,13,1,7/17/19,1.06
L,1,1,7/17/19,1.06
L,2,1,7/17/19,1.06
L,3,1,7/17/19,1.06
L,4,1,7/17/19,1.06
L,5,1,7/17/19,1.06
L,6,1,7/17/19,1.06
L,7,1,7/17/19,1.06
L,8,1,7/17/19,1.06
L,9,1,7/17/19,1.06
L,10,1,7/17/19,1.06
L,11,1,7/17/19,1.06
L,12,1,7/17/19,1.06
L,13,1,7/17/19,1.06
M,1,1,7/17/19,1.06
M,2,1,7/17/19,1.06
M,3,1,7/17/19,1.06
M,4,1,7/17/19,1.06
M,5,1,7/17/19,1.06
M,6,1,7/17/19,1.06
M,8,1,7/17/19,1.06
M,9,1,7/17/19,1.06
M,10,1,7/17/19,1.06
M,11,1,7/17/19,1.06
M,12,1,7/17/19,1.06
M,13,1,7/17/19,1.06
A,0,1,7/24/19,1.07
A,1,1,7/24/19,1.07
A,2,1,7/24/19,1.07
A,3,1,7/24/19,1.07
A,4,1,7/24/19,1.07
A,5,1,7/24/19,1.07
A,6,1,7/24/19,1.07
A,7,1,7/24/19,1.07
A,8,1,7/24/19,1.07
A,9,1,7/24/19,1.07
A,10,1,7/24/19,1.07
A,11,1,7/24/19,1.07
A,12,1,7/24/19,1.07
B,0,1,7/24/19,1.07
B,1,1,7/24/19,1.07
B,2,1,7/24/19,1.07
B,3,1,7/24/19,1.07
B,4,1,7/24/19,1.07
B,5,1,7/24/19,1.07
B,6,1,7/24/19,1.07
B,7,1,7/24/19,1.07
B,8,1,7/24/19,1.07
B,9,1,7/24/19,1.07
B,10,1,7/24/19,1.07
B,11,1,7/24/19,1.07
B,12,1,7/24/19,1.07
B,13,1,7/24/19,1.07
C,0,1,7/24/19,1.07
C,1,1,7/24/19,1.07
C,2,1,7/24/19,1.07
C,3,1,7/24/19,1.07
C,4,1,7/24/19,1.07
C,5,1,7/24/19,1.07
C,6,1,7/24/19,1.07
C,7,1,7/24/19,1.07
C,9,1,7/24/19,1.07
C,10,1,7/24/19,1.07
C,11,1,7/24/19,1.07
C,12,1,7/24/19,1.07
C,13,1,7/24/19,1.07
D,0,1,7/24/19,1.07
D,1,1,7/24/19,1.07
D,2,1,7/24/19,1.07
D,3,1,7/24/19,1.07
D,4,1,7/24/19,1.07
D,5,1,7/24/19,1.07
D,6,1,7/24/19,1.07
D,8,1,7/24/19,1.07
D,9,1,7/24/19,1.07
D,10,1,7/24/19,1.07
D,11,1,7/24/19,1.07
D,12,1,7/24/19,1.07
D,13,1,7/24/19,1.07
E,1,1,7/24/19,1.07
E,2,1,7/24/19,1.07
E,3,1,7/24/19,1.07
E,4,1,7/24/19,1.07
E,5,1,7/24/19,1.07
E,7,1,7/24/19,1.07
E,8,1,7/24/19,1.07
E,9,1,7/24/19,1.07
E,10,1,7/24/19,1.07
E,11,1,7/24/19,1.07
E,12,1,7/24/19,1.07
E,13,1,7/24/19,1.07
F,1,1,7/24/19,1.07
F,2,1,7/24/19,1.07
F,3,1,7/24/19,1.07
F,4,1,7/24/19,1.07
F,6,1,7/24/19,1.07
F,7,1,7/24/19,1.07
F,8,1,7/24/19,1.07
F,9,1,7/24/19,1.07
F,10,1,7/24/19,1.07
F,11,1,7/24/19,1.07
F,12,1,7/24/19,1.07
F,13,1,7/24/19,1.07
G,1,1,7/24/19,1.07
G,2,1,7/24/19,1.07
G,3,1,7/24/19,1.07
G,5,1,7/24/19,1.07
G,6,1,7/24/19,1.07
G,7,1,7/24/19,1.07
G,8,1,7/24/19,1.07
G,9,1,7/24/19,1.07
G,10,1,7/24/19,1.07
G,11,1,7/24/19,1.07
G,12,1,7/24/19,1.07
G,13,1,7/24/19,1.07
H,1,1,7/24/19,1.07
H,2,1,7/24/19,1.07
H,4,1,7/24/19,1.07
H,5,1,7/24/19,1.07
H,6,1,7/24/19,1.07
H,7,1,7/24/19,1.07
H,8,1,7/24/19,1.07
H,9,1,7/24/19,1.07
H,10,1,7/24/19,1.07
H,11,1,7/24/19,1.07
H,12,1,7/24/19,1.07
I,1,1,7/24/19,1.07
I,3,1,7/24/19,1.07
I,4,1,7/24/19,1.07
I,5,1,7/24/19,1.07
I,6,1,7/24/19,1.07
I,7,1,7/24/19,1.07
I,8,1,7/24/19,1.07
I,9,1,7/24/19,1.07
I,10,1,7/24/19,1.07
I,11,1,7/24/19,1.07
I,12,1,7/24/19,1.07
J,2,1,7/24/19,1.07
J,3,1,7/24/19,1.07
J,4,1,7/24/19,1.07
J,5,1,7/24/19,1.07
J,6,1,7/24/19,1.07
J,7,1,7/24/19,1.07
J,8,1,7/24/19,1.07
J,9,1,7/24/19,1.07
J,10,1,7/24/19,1.07
J,11,1,7/24/19,1.07
J,12,1,7/24/19,1.07
K,1,1,7/24/19,1.07
K,2,1,7/24/19,1.07
K,3,1,7/24/19,1.07
K,4,1,7/24/19,1.07
K,5,1,7/24/19,1.07
K,6,1,7/24/19,1.07
K,7,1,7/24/19,1.07
K,8,1,7/24/19,1.07
K,9,1,7/24/19,1.07
K,10,1,7/24/19,1.07
K,11,1,7/24/19,1.07
K,12,1,7/24/19,1.07
K,13,1,7/24/19,1.07
L,1,1,7/24/19,1.07
L,2,1,7/24/19,1.07
L,3,1,7/24/19,1.07
L,4,1,7/24/19,1.07
L,5,1,7/24/19,1.07
L,6,1,7/24/19,1.07
L,7,1,7/24/19,1.07
L,8,1,7/24/19,1.07
L,9,1,7/24/19,1.07
L,10,1,7/24/19,1.07
L,11,1,7/24/19,1.07
L,12,1,7/24/19,1.07
L,13,1,7/24/19,1.07
M,1,1,7/24/19,1.07
M,2,1,7/24/19,1.07
M,3,1,7/24/19,1.07
M,4,1,7/24/19,1.07
M,5,1,7/24/19,1.07
M,6,1,7/24/19,1.07
M,8,1,7/24/19,1.07
M,9,1,7/24/19,1.07
M,10,1,7/24/19,1.07
M,11,1,7/24/19,1.07
M,12,1,7/24/19,1.07
M,13,1,7/24/19,1.07
A,0,1,7/31/19,1.08
A,1,1,7/31/19,1.08
A,2,1,7/31/19,1.08
A,3,1,7/31/19,1.08
A,4,1,7/31/19,1.08
A,5,1,7/31/19,1.08
A,6,1,7/31/19,1.08
A,7,1,7/31/19,1.08
A,8,1,7/31/19,1.08
A,9,1,7/31/19,1.08
A,10,1,7/31/19,1.08
A,11,1,7/31/19,1.08
A,12,1,7/31/19,1.08
B,0,1,7/31/19,1.08
B,1,1,7/31/19,1.08
B,2,1,7/31/19,1.08
B,3,1,7/31/19,1.08
B,4,1,7/31/19,1.08
B,5,1,7/31/19,1.08
B,6,1,7/31/19,1.08
B,7,1,7/31/19,1.08
B,8,1,7/31/19,1.08
B,9,1,7/31/19,1.08
B,10,1,7/31/19,1.08
B,11,1,7/31/19,1.08
B,12,1,7/31/19,1.08
B,13,1,7/31/19,1.08
C,0,1,7/31/19,1.08
C,1,1,7/31/19,1.08
C,2,1,7/31/19,1.08
C,3,1,7/31/19,1.08
C,4,1,7/31/19,1.08
C,5,1,7/31/19,1.08
C,6,1,7/31/19,1.08
C,7,1,7/31/19,1.08
C,9,1,7/31/19,1.08
C,10,1,7/31/19,1.08
C,11,1,7/31/19,1.08
C,12,1,7/31/19,1.08
C,13,1,7/31/19,1.08
D,0,1,7/31/19,1.08
D,1,1,7/31/19,1.08
D,2,1,7/31/19,1.08
D,3,1,7/31/19,1.08
D,4,1,7/31/19,1.08
D,5,1,7/31/19,1.08
D,6,1,7/31/19,1.08
D,8,1,7/31/19,1.08
D,9,1,7/31/19,1.08
D,10,1,7/31/19,1.08
D,11,1,7/31/19,1.08
D,12,1,7/31/19,1.08
D,13,1,7/31/19,1.08
E,1,1,7/31/19,1.08
E,2,1,7/31/19,1.08
E,3,1,7/31/19,1.08
E,4,1,7/31/19,1.08
E,5,1,7/31/19,1.08
E,7,1,7/31/19,1.08
E,8,1,7/31/19,1.08
E,9,1,7/31/19,1.08
E,10,1,7/31/19,1.08
E,11,1,7/31/19,1.08
E,12,1,7/31/19,1.08
E,13,1,7/31/19,1.08
F,1,1,7/31/19,1.08
F,2,1,7/31/19,1.08
F,3,1,7/31/19,1.08
F,4,1,7/31/19,1.08
F,6,1,7/31/19,1.08
F,7,1,7/31/19,1.08
F,8,1,7/31/19,1.08
F,9,1,7/31/19,1.08
F,10,1,7/31/19,1.08
F,11,1,7/31/19,1.08
F,12,1,7/31/19,1.08
F,13,1,7/31/19,1.08
G,1,1,7/31/19,1.08
G,2,1,7/31/19,1.08
G,3,1,7/31/19,1.08
G,5,1,7/31/19,1.08
G,6,1,7/31/19,1.08
G,7,1,7/31/19,1.08
G,8,1,7/31/19,1.08
G,9,1,7/31/19,1.08
G,10,1,7/31/19,1.08
G,11,1,7/31/19,1.08
G,12,1,7/31/19,1.08
G,13,1,7/31/19,1.08
H,1,1,7/31/19,1.08
H,2,1,7/31/19,1.08
H,4,1,7/31/19,1.08
H,5,1,7/31/19,1.08
H,6,1,7/31/19,1.08
H,7,1,7/31/19,1.08
H,8,1,7/31/19,1.08
H,9,1,7/31/19,1.08
H,10,1,7/31/19,1.08
H,11,1,7/31/19,1.08
H,12,1,7/31/19,1.08
I,1,1,7/31/19,1.08
I,3,1,7/31/19,1.08
I,4,1,7/31/19,1.08
I,5,1,7/31/19,1.08
I,6,1,7/31/19,1.08
I,7,1,7/31/19,1.08
I,8,1,7/31/19,1.08
I,9,1,7/31/19,1.08
I,10,1,7/31/19,1.08
I,11,1,7/31/19,1.08
I,12,1,7/31/19,1.08
J,2,1,7/31/19,1.08
J,3,1,7/31/19,1.08
J,4,1,7/31/19,1.08
J,5,1,7/31/19,1.08
J,6,1,7/31/19,1.08
J,7,1,7/31/19,1.08
J,8,1,7/31/19,1.08
J,9,1,7/31/19,1.08
J,10,1,7/31/19,1.08
J,11,1,7/31/19,1.08
J,12,1,7/31/19,1.08
K,1,1,7/31/19,1.08
K,2,1,7/31/19,1.08
K,3,1,7/31/19,1.08
K,4,1,7/31/19,1.08
K,5,1,7/31/19,1.08
K,6,1,7/31/19,1.08
K,7,1,7/31/19,1.08
K,8,1,7/31/19,1.08
K,9,1,7/31/19,1.08
K,10,1,7/31/19,1.08
K,11,1,7/31/19,1.08
K,12,1,7/31/19,1.08
K,13,1,7/31/19,1.08
L,1,1,7/31/19,1.08
L,2,1,7/31/19,1.08
L,3,1,7/31/19,1.08
L,4,1,7/31/19,1.08
L,5,1,7/31/19,1.08
L,6,1,7/31/19,1.08
L,7,1,7/31/19,1.08
L,8,1,7/31/19,1.08
L,9,1,7/31/19,1.08
L,10,1,7/31/19,1.08
L,11,1,7/31/19,1.08
L,12,1,7/31/19,1.08
L,13,1,7/31/19,1.08
M,1,1,7/31/19,1.08
M,2,1,7/31/19,1.08
M,3,1,7/31/19,1.08
M,4,1,7/31/19,1.08
M,5,1,7/31/19,1.08
M,6,1,7/31/19,1.08
M,8,1,7/31/19,1.08
M,9,1,7/31/19,1.08
M,10,1,7/31/19,1.08
M,11,1,7/31/19,1.08
M,12,1,7/31/19,1.08
M,13,1,7/31/19,1.08
A,0,1,8/7/19,1.09
A,1,1,8/7/19,1.09
A,2,1,8/7/19,1.09
A,3,1,8/7/19,1.09
A,4,1,8/7/19,1.09
A,5,1,8/7/19,1.09
A,6,1,8/7/19,1.09
A,7,1,8/7/19,1.09
A,8,1,8/7/19,1.09
A,9,1,8/7/19,1.09
A,10,1,8/7/19,1.09
A,11,1,8/7/19,1.09
A,12,1,8/7/19,1.09
B,0,1,8/7/19,1.09
B,1,1,8/7/19,1.09
B,2,1,8/7/19,1.09
B,3,1,8/7/19,1.09
B,4,1,8/7/19,1.09
B,5,1,8/7/19,1.09
B,6,1,8/7/19,1.09
B,7,1,8/7/19,1.09
B,8,1,8/7/19,1.09
B,9,1,8/7/19,1.09
B,10,1,8/7/19,1.09
B,11,1,8/7/19,1.09
B,12,1,8/7/19,1.09
B,13,1,8/7/19,1.09
C,0,1,8/7/19,1.09
C,1,1,8/7/19,1.09
C,2,1,8/7/19,1.09
C,3,1,8/7/19,1.09
C,4,1,8/7/19,1.09
C,5,1,8/7/19,1.09
C,6,1,8/7/19,1.09
C,7,1,8/7/19,1.09
C,9,1,8/7/19,1.09
C,10,1,8/7/19,1.09
C,11,1,8/7/19,1.09
C,12,1,8/7/19,1.09
C,13,1,8/7/19,1.09
D,0,1,8/7/19,1.09
D,1,1,8/7/19,1.09
D,2,1,8/7/19,1.09
D,3,1,8/7/19,1.09
D,4,1,8/7/19,1.09
D,5,1,8/7/19,1.09
D,6,1,8/7/19,1.09
D,8,1,8/7/19,1.09
D,9,1,8/7/19,1.09
D,10,1,8/7/19,1.09
D,11,1,8/7/19,1.09
D,12,1,8/7/19,1.09
D,13,1,8/7/19,1.09
E,1,1,8/7/19,1.09
E,2,1,8/7/19,1.09
E,3,1,8/7/19,1.09
E,4,1,8/7/19,1.09
E,5,1,8/7/19,1.09
E,7,1,8/7/19,1.09
E,8,1,8/7/19,1.09
E,9,1,8/7/19,1.09
E,10,1,8/7/19,1.09
E,11,1,8/7/19,1.09
E,12,1,8/7/19,1.09
E,13,1,8/7/19,1.09
F,1,1,8/7/19,1.09
F,2,1,8/7/19,1.09
F,3,1,8/7/19,1.09
F,4,1,8/7/19,1.09
F,6,1,8/7/19,1.09
F,7,1,8/7/19,1.09
F,8,1,8/7/19,1.09
F,9,1,8/7/19,1.09
F,10,1,8/7/19,1.09
F,11,1,8/7/19,1.09
F,12,1,8/7/19,1.09
F,13,1,8/7/19,1.09
G,1,1,8/7/19,1.09
G,2,1,8/7/19,1.09
G,3,1,8/7/19,1.09
G,5,1,8/7/19,1.09
G,6,1,8/7/19,1.09
G,7,1,8/7/19,1.09
G,8,1,8/7/19,1.09
G,9,1,8/7/19,1.09
G,10,1,8/7/19,1.09
G,11,1,8/7/19,1.09
G,12,1,8/7/19,1.09
G,13,1,8/7/19,1.09
H,1,1,8/7/19,1.09
H,2,1,8/7/19,1.09
H,4,1,8/7/19,1.09
H,5,1,8/7/19,1.09
H,6,1,8/7/19,1.09
H,7,1,8/7/19,1.09
H,8,1,8/7/19,1.09
H,9,1,8/7/19,1.09
H,10,1,8/7/19,1.09
H,11,1,8/7/19,1.09
H,12,1,8/7/19,1.09
I,1,1,8/7/19,1.09
I,3,1,8/7/19,1.09
I,4,1,8/7/19,1.09
I,5,1,8/7/19,1.09
I,6,1,8/7/19,1.09
I,7,1,8/7/19,1.09
I,8,1,8/7/19,1.09
I,9,1,8/7/19,1.09
I,10,1,8/7/19,1.09
I,11,1,8/7/19,1.09
I,12,1,8/7/19,1.09
J,2,1,8/7/19,1.09
J,3,1,8/7/19,1.09
J,4,1,8/7/19,1.09
J,5,1,8/7/19,1.09
J,6,1,8/7/19,1.09
J,7,1,8/7/19,1.09
J,8,1,8/7/19,1.09
J,9,1,8/7/19,1.09
J,10,1,8/7/19,1.09
J,11,1,8/7/19,1.09
J,12,1,8/7/19,1.09
K,1,1,8/7/19,1.09
K,2,1,8/7/19,1.09
K,3,1,8/7/19,1.09
K,4,1,8/7/19,1.09
K,5,1,8/7/19,1.09
K,6,1,8/7/19,1.09
K,7,1,8/7/19,1.09
K,8,1,8/7/19,1.09
K,9,1,8/7/19,1.09
K,10,1,8/7/19,1.09
K,11,1,8/7/19,1.09
K,12,1,8/7/19,1.09
K,13,1,8/7/19,1.09
L,1,1,8/7/19,1.09
L,2,1,8/7/19,1.09
L,3,1,8/7/19,1.09
L,4,1,8/7/19,1.09
L,5,1,8/7/19,1.09
L,6,1,8/7/19,1.09
L,7,1,8/7/19,1.09
L,8,1,8/7/19,1.09
L,9,1,8/7/19,1.09
L,10,1,8/7/19,1.09
L,11,1,8/7/19,1.09
L,12,1,8/7/19,1.09
L,13,1,8/7/19,1.09
M,1,1,8/7/19,1.09
M,2,1,8/7/19,1.09
M,3,1,8/7/19,1.09
M,4,1,8/7/19,1.09
M,5,1,8/7/19,1.09
M,6,1,8/7/19,1.09
M,8,1,8/7/19,1.09
M,9,1,8/7/19,1.09
M,10,1,8/7/19,1.09
M,11,1,8/7/19,1.09
M,12,1,8/7/19,1.09
M,13,1,8/7/19,1.09
A,0,1,8/15/19,1.1
A,1,1,8/15/19,1.1
A,2,1,8/15/19,1.1
A,3,1,8/15/19,1.1
A,4,1,8/15/19,1.1
A,5,1,8/15/19,1.1
A,6,1,8/15/19,1.1
A,7,1,8/15/19,1.1
A,8,1,8/15/19,1.1
A,9,1,8/15/19,1.1
A,10,1,8/15/19,1.1
A,11,1,8/15/19,1.1
A,12,1,8/15/19,1.1
B,0,1,8/15/19,1.1
B,1,1,8/15/19,1.1
B,2,1,8/15/19,1.1
B,3,1,8/15/19,1.1
B,4,1,8/15/19,1.1
B,5,1,8/15/19,1.1
B,6,1,8/15/19,1.1
B,7,1,8/15/19,1.1
B,8,1,8/15/19,1.1
B,9,1,8/15/19,1.1
B,10,1,8/15/19,1.1
B,11,1,8/15/19,1.1
B,12,1,8/15/19,1.1
B,13,1,8/15/19,1.1
C,0,1,8/15/19,1.1
C,1,1,8/15/19,1.1
C,2,1,8/15/19,1.1
C,3,1,8/15/19,1.1
C,4,1,8/15/19,1.1
C,5,1,8/15/19,1.1
C,6,1,8/15/19,1.1
C,7,1,8/15/19,1.1
C,9,1,8/15/19,1.1
C,10,1,8/15/19,1.1
C,11,1,8/15/19,1.1
C,12,1,8/15/19,1.1
C,13,1,8/15/19,1.1
D,0,1,8/15/19,1.1
D,1,1,8/15/19,1.1
D,2,1,8/15/19,1.1
D,3,1,8/15/19,1.1
D,4,1,8/15/19,1.1
D,5,1,8/15/19,1.1
D,6,1,8/15/19,1.1
D,8,1,8/15/19,1.1
D,9,1,8/15/19,1.1
D,10,1,8/15/19,1.1
D,11,1,8/15/19,1.1
D,12,1,8/15/19,1.1
D,13,1,8/15/19,1.1
E,1,1,8/15/19,1.1
E,2,1,8/15/19,1.1
E,3,1,8/15/19,1.1
E,4,1,8/15/19,1.1
E,5,1,8/15/19,1.1
E,7,1,8/15/19,1.1
E,8,1,8/15/19,1.1
E,9,1,8/15/19,1.1
E,10,1,8/15/19,1.1
E,11,1,8/15/19,1.1
E,12,1,8/15/19,1.1
E,13,1,8/15/19,1.1
F,1,1,8/15/19,1.1
F,2,1,8/15/19,1.1
F,3,1,8/15/19,1.1
F,4,1,8/15/19,1.1
F,6,1,8/15/19,1.1
F,7,1,8/15/19,1.1
F,8,1,8/15/19,1.1
F,9,1,8/15/19,1.1
F,10,1,8/15/19,1.1
F,11,1,8/15/19,1.1
F,12,1,8/15/19,1.1
F,13,1,8/15/19,1.1
G,1,1,8/15/19,1.1
G,2,1,8/15/19,1.1
G,3,1,8/15/19,1.1
G,5,1,8/15/19,1.1
G,6,1,8/15/19,1.1
G,7,1,8/15/19,1.1
G,8,1,8/15/19,1.1
G,9,1,8/15/19,1.1
G,10,1,8/15/19,1.1
G,11,1,8/15/19,1.1
G,12,1,8/15/19,1.1
G,13,1,8/15/19,1.1
H,1,1,8/15/19,1.1
H,2,1,8/15/19,1.1
H,4,1,8/15/19,1.1
H,5,1,8/15/19,1.1
H,6,1,8/15/19,1.1
H,7,1,8/15/19,1.1
H,8,1,8/15/19,1.1
H,9,1,8/15/19,1.1
H,10,1,8/15/19,1.1
H,11,1,8/15/19,1.1
H,12,1,8/15/19,1.1
I,1,1,8/15/19,1.1
I,3,1,8/15/19,1.1
I,4,1,8/15/19,1.1
I,5,1,8/15/19,1.1
I,6,1,8/15/19,1.1
I,7,1,8/15/19,1.1
I,8,1,8/15/19,1.1
I,9,1,8/15/19,1.1
I,10,1,8/15/19,1.1
I,11,1,8/15/19,1.1
I,12,1,8/15/19,1.1
J,2,1,8/15/19,1.1
J,3,1,8/15/19,1.1
J,4,1,8/15/19,1.1
J,5,1,8/15/19,1.1
J,6,1,8/15/19,1.1
J,7,1,8/15/19,1.1
J,8,1,8/15/19,1.1
J,9,1,8/15/19,1.1
J,10,1,8/15/19,1.1
J,11,1,8/15/19,1.1
J,12,1,8/15/19,1.1
K,1,1,8/15/19,1.1
K,2,1,8/15/19,1.1
K,3,1,8/15/19,1.1
K,4,1,8/15/19,1.1
K,5,1,8/15/19,1.1
K,6,1,8/15/19,1.1
K,7,1,8/15/19,1.1
K,8,1,8/15/19,1.1
K,9,1,8/15/19,1.1
K,10,1,8/15/19,1.1
K,11,1,8/15/19,1.1
K,12,1,8/15/19,1.1
K,13,1,8/15/19,1.1
L,1,1,8/15/19,1.1
L,2,1,8/15/19,1.1
L,3,1,8/15/19,1.1
L,4,1,8/15/19,1.1
L,5,1,8/15/19,1.1
L,6,1,8/15/19,1.1
L,7,1,8/15/19,1.1
L,8,1,8/15/19,1.1
L,9,1,8/15/19,1.1
L,10,1,8/15/19,1.1
L,11,1,8/15/19,1.1
L,12,1,8/15/19,1.1
L,13,1,8/15/19,1.1
M,1,1,8/15/19,1.1
M,2,1,8/15/19,1.1
M,3,1,8/15/19,1.1
M,4,1,8/15/19,1.1
M,5,1,8/15/19,1.1
M,6,1,8/15/19,1.1
M,8,1,8/15/19,1.1
M,9,1,8/15/19,1.1
M,10,1,8/15/19,1.1
M,11,1,8/15/19,1.1
M,12,1,8/15/19,1.1
M,13,1,8/15/19,1.1
A,0,1,8/20/19,1.11
A,1,1,8/20/19,1.11
A,2,1,8/20/19,1.11
A,3,1,8/20/19,1.11
A,4,1,8/20/19,1.11
A,5,1,8/20/19,1.11
A,6,1,8/20/19,1.11
A,7,1,8/20/19,1.11
A,8,1,8/20/19,1.11
A,9,1,8/20/19,1.11
A,10,1,8/20/19,1.11
A,11,1,8/20/19,1.11
A,12,1,8/20/19,1.11
B,0,1,8/20/19,1.11
B,1,1,8/20/19,1.11
B,2,1,8/20/19,1.11
B,3,1,8/20/19,1.11
B,4,1,8/20/19,1.11
B,5,1,8/20/19,1.11
B,6,1,8/20/19,1.11
B,7,1,8/20/19,1.11
B,8,1,8/20/19,1.11
B,9,1,8/20/19,1.11
B,10,1,8/20/19,1.11
B,11,1,8/20/19,1.11
B,12,1,8/20/19,1.11
B,13,1,8/20/19,1.11
C,0,1,8/20/19,1.11
C,1,1,8/20/19,1.11
C,2,1,8/20/19,1.11
C,3,1,8/20/19,1.11
C,4,1,8/20/19,1.11
C,5,1,8/20/19,1.11
C,6,1,8/20/19,1.11
C,7,1,8/20/19,1.11
C,9,1,8/20/19,1.11
C,10,1,8/20/19,1.11
C,11,1,8/20/19,1.11
C,12,1,8/20/19,1.11
C,13,1,8/20/19,1.11
D,0,1,8/20/19,1.11
D,1,1,8/20/19,1.11
D,2,1,8/20/19,1.11
D,3,1,8/20/19,1.11
D,4,1,8/20/19,1.11
D,5,1,8/20/19,1.11
D,6,1,8/20/19,1.11
D,8,1,8/20/19,1.11
D,9,1,8/20/19,1.11
D,10,1,8/20/19,1.11
D,11,1,8/20/19,1.11
D,12,1,8/20/19,1.11
D,13,1,8/20/19,1.11
E,1,1,8/20/19,1.11
E,2,1,8/20/19,1.11
E,3,1,8/20/19,1.11
E,4,1,8/20/19,1.11
E,5,1,8/20/19,1.11
E,7,1,8/20/19,1.11
E,8,1,8/20/19,1.11
E,9,1,8/20/19,1.11
E,10,1,8/20/19,1.11
E,11,1,8/20/19,1.11
E,12,1,8/20/19,1.11
E,13,1,8/20/19,1.11
F,1,1,8/20/19,1.11
F,2,1,8/20/19,1.11
F,3,1,8/20/19,1.11
F,4,1,8/20/19,1.11
F,6,1,8/20/19,1.11
F,7,1,8/20/19,1.11
F,8,1,8/20/19,1.11
F,9,1,8/20/19,1.11
F,10,1,8/20/19,1.11
F,11,1,8/20/19,1.11
F,12,1,8/20/19,1.11
F,13,1,8/20/19,1.11
G,1,1,8/20/19,1.11
G,2,1,8/20/19,1.11
G,3,1,8/20/19,1.11
G,5,1,8/20/19,1.11
G,6,1,8/20/19,1.11
G,7,1,8/20/19,1.11
G,8,1,8/20/19,1.11
G,9,1,8/20/19,1.11
G,10,1,8/20/19,1.11
G,11,1,8/20/19,1.11
G,12,1,8/20/19,1.11
G,13,1,8/20/19,1.11
H,1,1,8/20/19,1.11
H,2,1,8/20/19,1.11
H,4,1,8/20/19,1.11
H,5,1,8/20/19,1.11
H,6,1,8/20/19,1.11
H,7,1,8/20/19,1.11
H,8,1,8/20/19,1.11
H,9,1,8/20/19,1.11
H,10,1,8/20/19,1.11
H,11,1,8/20/19,1.11
H,12,1,8/20/19,1.11
I,1,1,8/20/19,1.11
I,3,1,8/20/19,1.11
I,4,1,8/20/19,1.11
I,5,1,8/20/19,1.11
I,6,1,8/20/19,1.11
I,7,1,8/20/19,1.11
I,8,1,8/20/19,1.11
I,9,1,8/20/19,1.11
I,10,1,8/20/19,1.11
I,11,1,8/20/19,1.11
I,12,1,8/20/19,1.11
J,2,1,8/20/19,1.11
J,3,1,8/20/19,1.11
J,4,1,8/20/19,1.11
J,5,1,8/20/19,1.11
J,6,1,8/20/19,1.11
J,7,1,8/20/19,1.11
J,8,1,8/20/19,1.11
J,9,1,8/20/19,1.11
J,10,1,8/20/19,1.11
J,11,1,8/20/19,1.11
J,12,1,8/20/19,1.11
K,1,1,8/20/19,1.11
K,2,1,8/20/19,1.11
K,3,1,8/20/19,1.11
K,4,1,8/20/19,1.11
K,5,1,8/20/19,1.11
K,6,1,8/20/19,1.11
K,7,1,8/20/19,1.11
K,8,1,8/20/19,1.11
K,9,1,8/20/19,1.11
K,10,1,8/20/19,1.11
K,11,1,8/20/19,1.11
K,12,1,8/20/19,1.11
K,13,1,8/20/19,1.11
L,1,1,8/20/19,1.11
L,2,1,8/20/19,1.11
L,3,1,8/20/19,1.11
L,4,1,8/20/19,1.11
L,5,1,8/20/19,1.11
L,6,1,8/20/19,1.11
L,7,1,8/20/19,1.11
L,8,1,8/20/19,1.11
L,9,1,8/20/19,1.11
L,10,1,8/20/19,1.11
