Block,PopId,RILSet,Dormancy,Envt,Ident,CensusN,Newsdls,Year,Date,JulianDate
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,2.16,11,2,2021-01-15,15
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,2.17,0,2,2021-02-01,32
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,2.18,0,2,2021-02-25,56
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,2.19,0,2,2021-03-08,67
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,2.2,0,2,2021-03-25,84
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,2.21,0,2,2021-04-08,98
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.14,0,3,2021-08-17,229
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.15,0,3,2021-08-25,237
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.16,0,3,2021-09-02,245
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.17,0,3,2021-09-08,251
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.18,0,3,2021-09-15,258
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.19,0,3,2021-09-22,265
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.2,27,3,2021-09-27,270
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.21,24,3,2021-10-11,284
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.22,198,3,2021-11-08,312
1,A_4,Italy x Sweden,Mixed,High Humidity,1-IS_M_D,3.23,0,3,2021-12-17,351
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.01,1,1,2019-06-12,163
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.02,0,1,2019-06-16,167
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.03,0,1,2019-06-26,177
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.04,0,1,2019-07-03,184
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.05,NA,1,2019-07-10,191
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.06,NA,1,2019-07-17,198
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.07,0,1,2019-07-24,205
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.08,0,1,2019-07-31,212
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.09,0,1,2019-08-07,219
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.1,0,1,2019-08-15,227
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.11,0,1,2019-08-20,232
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.12,0,1,2019-08-28,240
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.13,0,1,2019-09-04,247
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.14,0,1,2019-09-11,254
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.15,0,1,2019-09-18,261
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.16,0,1,2019-09-25,268
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.17,0,1,2019-10-02,275
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.18,0,1,2019-10-09,282
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.19,0,1,2019-10-18,291
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.2,16,1,2019-10-23,296
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.22,0,1,2019-11-06,310
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.23,0,1,2019-11-20,324
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.24,3,1,2019-12-04,338
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.25,1,1,2019-12-20,354
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.26,0,1,2020-02-10,41
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.27,0,1,2020-03-02,62
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,1.29,0,1,2020-05-05,126
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.01,0,2,2020-05-27,148
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.02,0,2,2020-06-04,156
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.03,0,2,2020-07-23,205
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.04,0,2,2020-08-07,220
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.05,0,2,2020-08-13,226
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.06,0,2,2020-08-18,231
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.07,0,2,2020-08-25,238
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.08,0,2,2020-09-04,248
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.09,0,2,2020-09-16,260
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.1,0,2,2020-10-02,276
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.11,0,2,2020-10-19,293
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.12,0,2,2020-10-30,304
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.13,1,2,2020-11-13,318
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.14,0,2,2020-12-02,337
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.15,0,2,2020-12-17,352
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.16,0,2,2021-01-15,15
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.17,0,2,2021-02-01,32
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.18,0,2,2021-02-25,56
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.19,0,2,2021-03-08,67
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.2,0,2,2021-03-25,84
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,2.21,0,2,2021-04-08,98
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.14,0,3,2021-08-17,229
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.15,0,3,2021-08-25,237
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.16,0,3,2021-09-02,245
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.17,0,3,2021-09-08,251
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.18,0,3,2021-09-15,258
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.19,0,3,2021-09-22,265
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.2,8,3,2021-09-29,272
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.21,0,3,2021-10-12,285
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.22,22,3,2021-11-10,314
2,A_5,Italy x Sweden,Mixed,Litter,2-IS_M_F,3.23,0,3,2021-12-17,351
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.01,NA,1,2019-06-12,163
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.02,NA,1,2019-06-16,167
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.03,NA,1,2019-06-26,177
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.04,NA,1,2019-07-03,184
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.05,NA,1,2019-07-10,191
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.06,NA,1,2019-07-17,198
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.07,0,1,2019-07-24,205
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.08,0,1,2019-07-31,212
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.09,0,1,2019-08-07,219
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.1,0,1,2019-08-15,227
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.11,0,1,2019-08-20,232
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.12,0,1,2019-08-28,240
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.13,0,1,2019-09-04,247
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.14,0,1,2019-09-11,254
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.15,0,1,2019-09-18,261
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.16,0,1,2019-09-25,268
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.17,0,1,2019-10-02,275
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.18,0,1,2019-10-09,282
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.19,1,1,2019-10-18,291
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.2,3,1,2019-10-23,296
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.22,0,1,2019-11-06,310
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.23,0,1,2019-11-20,324
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.24,0,1,2019-12-04,338
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.25,0,1,2019-12-20,354
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.26,0,1,2020-02-10,41
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.27,0,1,2020-03-02,62
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,1.29,0,1,2020-05-05,126
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.01,0,2,2020-05-27,148
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.02,0,2,2020-06-04,156
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.03,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.04,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.05,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.06,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.07,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.08,NA,2,2020-09-04,248
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.09,0,2,2020-09-16,260
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.1,0,2,2020-10-02,276
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.11,0,2,2020-10-19,293
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.12,0,2,2020-10-30,304
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.13,0,2,2020-11-13,318
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.14,0,2,2020-12-02,337
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.15,0,2,2020-12-17,352
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.16,0,2,2021-01-15,15
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.17,0,2,2021-02-01,32
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.18,0,2,2021-02-25,56
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.19,0,2,2021-03-08,67
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.2,0,2,2021-03-25,84
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,2.21,0,2,2021-04-08,98
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.14,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.15,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.16,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.17,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.18,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.19,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.2,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.21,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.22,NA,NA,NA,NA
2,A_6,Germany x Tajikistan,Dormant,Litter,2-BS_D_F,3.23,NA,NA,NA,NA
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.01,0,1,2019-06-12,163
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.02,0,1,2019-06-16,167
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.03,0,1,2019-06-26,177
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.04,0,1,2019-07-03,184
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.05,NA,1,2019-07-10,191
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.06,NA,1,2019-07-17,198
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.07,0,1,2019-07-24,205
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.08,0,1,2019-07-31,212
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.09,0,1,2019-08-07,219
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.1,0,1,2019-08-15,227
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.11,0,1,2019-08-20,232
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.12,0,1,2019-08-28,240
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.13,0,1,2019-09-04,247
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.14,0,1,2019-09-11,254
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.15,0,1,2019-09-18,261
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.16,0,1,2019-09-25,268
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.17,0,1,2019-10-02,275
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.18,0,1,2019-10-09,282
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.19,0,1,2019-10-18,291
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.2,0,1,2019-10-23,296
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.22,0,1,2019-11-06,310
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.23,0,1,2019-11-20,324
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.24,19,1,2019-12-04,338
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.25,33,1,2019-12-20,354
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.26,0,1,2020-02-10,41
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.27,0,1,2020-03-02,62
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,1.29,0,1,2020-05-05,126
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.01,0,2,2020-05-27,148
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.02,0,2,2020-06-04,156
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.03,0,2,2020-07-23,205
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.04,0,2,2020-08-07,220
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.05,0,2,2020-08-13,226
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.06,0,2,2020-08-18,231
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.07,0,2,2020-08-25,238
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.08,0,2,2020-09-04,248
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.09,0,2,2020-09-16,260
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.1,0,2,2020-10-02,276
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.11,0,2,2020-10-19,293
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.12,0,2,2020-10-30,304
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.13,0,2,2020-11-13,318
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.14,0,2,2020-12-02,337
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.15,0,2,2020-12-17,352
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.16,0,2,2021-01-15,15
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.17,0,2,2021-02-01,32
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.18,0,2,2021-02-25,56
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.19,0,2,2021-03-08,67
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.2,0,2,2021-03-25,84
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,2.21,0,2,2021-04-08,98
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.14,0,3,2021-08-17,229
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.15,0,3,2021-08-25,237
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.16,0,3,2021-09-02,245
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.17,0,3,2021-09-08,251
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.18,0,3,2021-09-15,258
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.19,0,3,2021-09-22,265
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.2,0,3,2021-09-29,272
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.21,2,3,2021-10-12,285
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.22,0,3,2021-11-10,314
2,A_7,Italy x Sweden,Mixed,Native Soil,2-IS-M-Soil,3.23,1,3,2021-12-17,351
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.01,NA,1,2019-06-12,163
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.02,NA,1,2019-06-16,167
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.03,NA,1,2019-06-26,177
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.04,NA,1,2019-07-03,184
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.05,NA,1,2019-07-10,191
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.06,NA,1,2019-07-17,198
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.07,0,1,2019-07-24,205
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.08,0,1,2019-07-31,212
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.09,0,1,2019-08-07,219
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.1,0,1,2019-08-15,227
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.11,0,1,2019-08-20,232
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.12,0,1,2019-08-28,240
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.13,0,1,2019-09-04,247
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.14,0,1,2019-09-11,254
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.15,0,1,2019-09-18,261
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.16,0,1,2019-09-25,268
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.17,0,1,2019-10-02,275
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.18,0,1,2019-10-09,282
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.19,0,1,2019-10-18,291
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.2,11,1,2019-10-23,296
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.22,0,1,2019-11-06,310
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.23,1,1,2019-11-20,324
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.24,0,1,2019-12-04,338
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.25,2,1,2019-12-20,354
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.26,0,1,2020-02-10,41
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.27,0,1,2020-03-02,62
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,1.29,0,1,2020-05-05,126
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.01,1,2,2020-05-27,148
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.02,0,2,2020-06-04,156
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.03,0,2,2020-07-23,205
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.04,0,2,2020-08-07,220
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.05,0,2,2020-08-13,226
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.06,0,2,2020-08-18,231
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.07,0,2,2020-08-25,238
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.08,13,2,2020-09-04,248
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.09,10,2,2020-09-16,260
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.1,0,2,2020-10-02,276
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.11,0,2,2020-10-19,293
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.12,0,2,2020-10-30,304
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.13,0,2,2020-11-13,318
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.14,0,2,2020-12-02,337
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.15,0,2,2020-12-17,352
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.16,0,2,2021-01-15,15
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.17,0,2,2021-02-01,32
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.18,0,2,2021-02-25,56
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.19,0,2,2021-03-08,67
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.2,0,2,2021-03-25,84
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,2.21,0,2,2021-04-08,98
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.14,0,3,2021-08-17,229
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.15,0,3,2021-08-25,237
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.16,0,3,2021-09-02,245
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.17,0,3,2021-09-08,251
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.18,0,3,2021-09-15,258
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.19,0,3,2021-09-22,265
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.2,0,3,2021-09-29,272
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.21,8,3,2021-10-12,285
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.22,0,3,2021-11-10,314
2,A_8,UK x USA,Mixed,Control,2-TC_M_C,3.23,0,3,2021-12-17,351
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.01,1,1,2019-06-12,163
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.02,0,1,2019-06-16,167
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.03,0,1,2019-06-26,177
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.04,0,1,2019-07-03,184
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.05,NA,1,2019-07-10,191
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.06,NA,1,2019-07-17,198
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.07,0,1,2019-07-24,205
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.08,0,1,2019-07-31,212
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.09,0,1,2019-08-07,219
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.1,0,1,2019-08-15,227
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.11,0,1,2019-08-20,232
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.12,0,1,2019-08-28,240
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.13,0,1,2019-09-04,247
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.14,0,1,2019-09-11,254
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.15,0,1,2019-09-18,261
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.16,0,1,2019-09-25,268
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.17,0,1,2019-10-02,275
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.18,0,1,2019-10-09,282
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.19,0,1,2019-10-18,291
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.2,4,1,2019-10-23,296
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.22,0,1,2019-11-06,310
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.23,3,1,2019-11-20,324
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.24,21,1,2019-12-04,338
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.25,9,1,2019-12-20,354
3,A_9,Italy x Sweden,Dormant,Native Soil,3-IS-D-Soil,1.26,0,1,2020-02-10,41
